Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0212232,2021/03/01,2021/04/18,,,,,,,0.0000,68.1800,0.0000,0,0,0,68.18
T0212232,2021/03/01,2021/04/18,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/03/01,Ottawa,Ottawa,,,,,,,
T0212986,2021/03/31,2021/06/12,,,,,,,0.0000,62.9400,0.0000,0,0,0,62.94
T0212986,2021/03/31,2021/06/12,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/03/31,Ottawa,Ottawa,,,,,,,
T0212986,2021/03/31,2021/06/12,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/05/13,Ottawa,Ottawa,,,,,,,
200488963,2021/04/01,2021/04/30,,,,,,,0.0000,1935.0000,0.0000,0,0,0,1935.00
200488963,2021/04/01,2021/04/30,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/04/01,OTTAWA,OTTAWA,,,,,,,
T0213517,2021/04/30,2021/07/12,,,,,,,0.0000,64.6900,0.0000,0,0,0,64.69
T0213517,2021/04/30,2021/07/12,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/04/30,Ottawa,Ottawa,,,,,,,
T0213517,2021/04/30,2021/07/12,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/06/13,Ottawa,Ottawa,,,,,,,
200491878,2021/05/01,2021/05/31,,,,,,,0.0000,1935.0000,0.0000,0,0,0,1935.00
200491878,2021/05/01,2021/05/31,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/05/01,OTTAWA,OTTAWA,,,,,,,
200498409,2021/06/01,2021/06/30,,,,,,,0.0000,1935.0000,0.0000,0,0,0,1935.00
200498409,2021/06/01,2021/06/30,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/06/01,OTTAWA,OTTAWA,,,,,,,
200503166,2021/07/01,2021/07/31,,,,,,,0.0000,1935.0000,0.0000,0,0,0,1935.00
200503166,2021/07/01,2021/07/31,"Jordan, Hon. Bernadette",Member,Secondary Residence,2021/07/01,OTTAWA,OTTAWA,,,,,,,
