Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
200488898,2021/04/01,2021/04/30,,,,,,,0.0000,1354.6200,0.0000,0,0,0,1354.62
200488898,2021/04/01,2021/04/30,"Bagnell, Hon. Larry",Member,Secondary Residence,2021/04/01,OTTAWA,OTTAWA,,,,,,,
200491813,2021/05/01,2021/05/31,,,,,,,0.0000,1354.6200,0.0000,0,0,0,1354.62
200491813,2021/05/01,2021/05/31,"Bagnell, Hon. Larry",Member,Secondary Residence,2021/05/01,OTTAWA,OTTAWA,,,,,,,
200498344,2021/06/01,2021/06/30,,,,,,,0.0000,1354.6200,0.0000,0,0,0,1354.62
200498344,2021/06/01,2021/06/30,"Bagnell, Hon. Larry",Member,Secondary Residence,2021/06/01,OTTAWA,OTTAWA,,,,,,,
T0213355,2021/06/05,2021/06/05,,,,,,,558.6000,0.0000,117.1200,0,1.0000,0,675.72
T0213355,2021/06/05,2021/06/05,"Bagnell, Hon. Larry",Member,To attend a constituency or community event,2021/06/05,Whitehorse,Dawson City,,,,,,,
T0213355,2021/06/05,2021/06/05,"Bagnell, Hon. Larry",Member,To attend a constituency or community event,2021/06/05,Dawson City,Whitehorse,,,,,,,
200503102,2021/07/01,2021/07/31,,,,,,,0.0000,1354.6200,0.0000,0,0,0,1354.62
200503102,2021/07/01,2021/07/31,"Bagnell, Hon. Larry",Member,Secondary Residence,2021/07/01,OTTAWA,OTTAWA,,,,,,,
