Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/01,137.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,136.86
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/10/02,2.02
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,1.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/11/02,134.52
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2021/12/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/12/01,8.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2021/12/01,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,138.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/12/02,2.04
BELL CANADA,Constituency Office Cable,2021/12/05,289.34
BELL CANADA,Constituency Office Internet,2021/12/05,101.64
Choice Communication (Canada) Ltd.,Advertising,2021/12/13,417.66
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/12/31,753.40
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/12/31,19.24
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/01/01,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/01/01,32.00
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/01,137.99
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/01/01,45.00
BELL CANADA,Constituency Office Internet,2022/01/05,95.87
BELL CANADA,Constituency Office Cable,2022/01/05,80.95
DI BLASIO CORPORATION,Constituency Office Rental and Related Fees,2022/01/18,5750.90
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2022/01/20,221.05
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,138.36
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/01/20,2.04
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,187.51
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/01/31,40.61
Grand & Toy,Bulk Paper Purchases,2022/01/31,37.86
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/02/01,95.73
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/02/01,8.00
DI BLASIO CORPORATION,Office Rental and Related Fees,2022/02/01,2671.88
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/02/01,35.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,137.68
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/02/02,2.03
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2022/02/03,56.24
Canada Post,"Postage, Parcel Post and Courier Services",2022/02/04,175.00
BELL CANADA,Constituency Office Cable,2022/02/05,80.95
BELL CANADA,Constituency Office Internet,2022/02/05,101.67
Apple Canada Inc.,Repair of Telecommunication Equipment,2022/02/10,122.00
Visualhawk Solutions Inc.,Changes to Voice Communication Services and Equipment,2022/02/13,145.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2022/02/28,8.64
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2022/03/01,8.00
Bell Mobility – Bell Mobilité,Voice and data plan for mobile devices,2022/03/01,64.00
Rogers Wireless – Rogers sans-fil,Voice and data plan for mobile devices,2022/03/01,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2022/03/03,137.66
BELL CANADA,Constituency Office Internet,2022/03/05,99.95
BELL CANADA,Constituency Office Cable,2022/03/05,76.92
ULINE CANADA CORPORATION,"Postage, Parcel Post and Courier Services",2022/03/11,70.95
ULINE CANADA CORPORATION,Office Furniture and Fixtures,2022/03/11,1305.00
DI BLASIO CORPORATION,Office Renovations,2022/03/21,4652.10
Canada Post – Postes Canada,Courier Services,2022/03/29,10.47
House of Commons / Chambre des communes,"Printed Matter such as: Printed Envelopes, Maps, Printed Forms, Transparencies, Labels",2022/03/31,102.06
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,37.21
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2022/03/31,51.76
