Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0222440,2021/11/19,2021/11/21,,,,,,,328.0000,0.0000,0.0000,0.5000,0,0,328.00
T0222440,2021/11/19,2021/11/21,,Designated Traveller,To unite the family with the Member,2021/11/19,Windsor,Ottawa,,,,,,,
T0222440,2021/11/19,2021/11/21,,Designated Traveller,To unite the family with the Member,2021/11/21,Ottawa,Windsor,,,,,,,
T0220058,2021/11/19,2021/12/03,,,,,,,955.5000,0.0000,1314.5100,1.0000,0,0,2270.01
T0220058,2021/11/19,2021/12/03,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2021/11/19,Windsor,Ottawa,,,,,,,
T0220058,2021/11/19,2021/12/03,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2021/12/03,Ottawa,Windsor,,,,,,,
T0220757,2021/12/01,2021/12/31,,,,,,,0.0000,200.0000,0.0000,0,0,0,200.00
T0220757,2021/12/01,2021/12/31,"Masse, Brian",Member,Secondary Residence,2021/12/01,Ottawa,Ottawa,,,,,,,
T0221710,2021/12/01,2021/12/31,,,,,,,0.0000,149.9900,0.0000,0,0,0,149.99
T0221710,2021/12/01,2021/12/31,"Masse, Brian",Member,Secondary Residence,2021/12/01,Ottawa,Ottawa,,,,,,,
T0221711,2021/12/20,2021/12/28,,,,,,,811.2200,0.0000,0.0000,1.0000,0,0,811.22
T0221711,2021/12/20,2021/12/28,"Namespetra, Melanie",Employee,To travel to/from constituency and Ottawa,2021/12/20,Ottawa,Windsor,,,,,,,
T0221711,2021/12/20,2021/12/28,"Namespetra, Melanie",Employee,To travel to/from constituency and Ottawa,2021/12/28,Windsor,Ottawa,,,,,,,
T0221597,2022/01/01,2022/01/31,,,,,,,0.0000,200.0000,0.0000,0,0,0,200.00
T0221597,2022/01/01,2022/01/31,"Masse, Brian",Member,Secondary Residence,2022/01/01,Ottawa,Ottawa,,,,,,,
T0222913,2022/02/01,2022/02/28,,,,,,,0.0000,155.9900,0.0000,0,0,0,155.99
T0222913,2022/02/01,2022/02/28,"Masse, Brian",Member,Secondary Residence,2022/02/01,Ottawa,Ottawa,,,,,,,
200543949,2022/02/01,2022/02/28,,,,,,,0.0000,1953.1600,0.0000,0,0,0,1953.16
200543949,2022/02/01,2022/02/28,"Masse, Brian",Member,Secondary Residence,2022/02/01,OTTAWA,OTTAWA,,,,,,,
T0224104,2022/02/01,2022/02/28,,,,,,,0.0000,200.0000,0.0000,0,0,0,200.00
T0224104,2022/02/01,2022/02/28,"Masse, Brian",Member,Secondary Residence,2022/02/01,Ottawa,Ottawa,,,,,,,
T0224024,2022/03/01,2022/03/31,,,,,,,0.0000,155.9900,0.0000,0,0,0,155.99
T0224024,2022/03/01,2022/03/31,"Masse, Brian",Member,Secondary Residence,2022/03/01,Ottawa,Ottawa,,,,,,,
200552212,2022/03/01,2022/03/31,,,,,,,0.0000,1953.1600,0.0000,0,0,0,1953.16
200552212,2022/03/01,2022/03/31,"Masse, Brian",Member,Secondary Residence,2022/03/01,OTTAWA,OTTAWA,,,,,,,
T0224105,2022/03/01,2022/03/31,,,,,,,0.0000,200.0000,0.0000,0,0,0,200.00
T0224105,2022/03/01,2022/03/31,"Masse, Brian",Member,Secondary Residence,2022/03/01,Ottawa,Ottawa,,,,,,,
T0224928,2022/03/09,2022/03/22,,,,,,,744.9200,0.0000,505.5800,1.0000,0,0,1250.50
T0224928,2022/03/09,2022/03/22,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2022/03/09,Windsor,Ottawa,,,,,,,
T0224928,2022/03/09,2022/03/22,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2022/03/22,Ottawa,Windsor,,,,,,,
T0224918,2022/03/11,2022/03/20,,,,,,,587.6200,0.0000,0.0000,1.0000,0,0,587.62
T0224918,2022/03/11,2022/03/20,,Designated Traveller,To unite the family with the Member,2022/03/12,Windsor,Ottawa,,,,,,,
T0224918,2022/03/11,2022/03/20,,Designated Traveller,To unite the family with the Member,2022/03/18,Ottawa,Windsor,,,,,,,
T0226846,2022/03/23,2022/03/31,,,,,,,372.4600,0.0000,808.9300,0.5000,0,0,1181.39
T0226846,2022/03/23,2022/03/31,"Masse, Brian",Member,To travel to/from constituency and Ottawa,2022/03/23,Windsor,Ottawa,,,,,,,
