Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0228305,2022/03/25,2022/04/25,,,,,,,0.0000,66.0900,0.0000,0,0,0,66.09
T0228305,2022/03/25,2022/04/25,"Gazan, Leah",Member,Secondary Residence,2022/03/25,Ottawa,Ottawa,,,,,,,
400134790,2022/04/01,2022/04/30,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.00
400134790,2022/04/01,2022/04/30,"Gazan, Leah",Member,Secondary Residence,2022/04/01,OTTAWA,OTTAWA,,,,,,,
T0227372,2022/04/02,2022/05/01,,,,,,,0.0000,134.9900,0.0000,0,0,0,134.99
T0227372,2022/04/02,2022/05/01,"Gazan, Leah",Member,Secondary Residence,2022/04/02,Ottawa,Ottawa,,,,,,,
T0227632,2022/04/10,2022/04/10,,,,,,,1549.3900,0.0000,0.0000,1.0000,0,0,1549.39
T0227632,2022/04/10,2022/04/10,"Gazan, Leah",Member,To travel to/from constituency and Ottawa,2022/04/10,Ottawa,Winnipeg,,,,,,,
T0227632,2022/04/10,2022/04/10,,Designated Traveller,To unite the family with the Member,2022/04/10,Ottawa,Winnipeg,,,,,,,
T0229899,2022/04/23,2022/05/14,,,,,,,1598.4600,0.0000,0.0000,1.0000,0,0,1598.46
T0229899,2022/04/23,2022/05/14,"Gazan, Leah",Member,To travel to/from constituency and Ottawa,2022/04/23,Winnipeg,Ottawa,,,,,,,
T0229899,2022/04/23,2022/05/14,"Gazan, Leah",Member,To travel to/from constituency and Ottawa,2022/05/14,Ottawa,Winnipeg,,,,,,,
T0230138,2022/04/25,2022/05/25,,,,,,,0.0000,70.5100,0.0000,0,0,0,70.51
T0230138,2022/04/25,2022/05/25,"Gazan, Leah",Member,Secondary Residence,2022/04/25,Ottawa,Ottawa,,,,,,,
200569598,2022/05/01,2022/05/31,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.00
200569598,2022/05/01,2022/05/31,"Gazan, Leah",Member,Secondary Residence,2022/05/01,OTTAWA,OTTAWA,,,,,,,
T0230000,2022/05/16,2022/05/17,,,,,,,786.4100,0.0000,0.0000,0.5000,0,0,786.41
T0230000,2022/05/16,2022/05/17,"Gazan, Leah",Member,To travel to/from constituency and Ottawa,2022/05/16,Winnipeg,Ottawa,,,,,,,
T0230008,2022/05/18,2022/05/22,,,,,,,2468.6600,0.0000,222.6000,0,1.0000,0,2691.26
T0230008,2022/05/18,2022/05/22,"Gazan, Leah",Member,To attend meetings with stakeholders about business of the House,2022/05/18,Ottawa,Vancouver,,,,,,,
T0230008,2022/05/18,2022/05/22,"Gazan, Leah",Member,To attend meetings with stakeholders about business of the House,2022/05/21,Vancouver,Ottawa,,,,,,,
200575736,2022/06/01,2022/06/30,,,,,,,0.0000,1900.0000,0.0000,0,0,0,1900.00
200575736,2022/06/01,2022/06/30,"Gazan, Leah",Member,Secondary Residence,2022/06/01,OTTAWA,OTTAWA,,,,,,,
