Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0206051,2020/09/24,2020/10/08,,,,,,,904.7600,0.0000,1343.5300,0.5000,0,0,2248.29
T0206051,2020/09/24,2020/10/08,"Qaqqaq, Mumilaaq",Member,To travel to/from constituency and Ottawa,2020/10/08,Ottawa,Iqaluit,,,,,,,
T0206780,2020/10/01,2020/10/31,,,,,,,0.0000,1850.0000,0.0000,0,0,0,1850.00
T0206780,2020/10/01,2020/10/31,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/10/01,Ottawa,Ottawa,,,,,,,
T0206201,2020/10/11,2020/10/14,,,,,,,0.0000,575.4800,0.0000,0.0000,0,0,575.48
T0206201,2020/10/11,2020/10/14,"Qaqqaq, Mumilaaq",Member,To attend meetings about constituency issues,2020/10/11,Iqaluit,Pond Inlet,,,,,,,
T0207580,2020/11/01,2020/11/30,,,,,,,0.0000,1850.0000,0.0000,0,0,0,1850.00
T0207580,2020/11/01,2020/11/30,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2020/11/01,Ottawa,Ottawa,,,,,,,
200461665,2021/01/01,2021/01/31,,,,,,,0.0000,2250.0000,0.0000,0,0,0,2250.00
200461665,2021/01/01,2021/01/31,"Qaqqaq, Mumilaaq",Member,Secondary Residence,2021/01/01,KANATA,KANATA,,,,,,,
