Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0208014,2020/08/01,2020/10/31,,,,,,,34.0300,0.0000,0.0000,0.0000,0,0,34.03
T0208014,2020/08/01,2020/10/31,"Kent, Peter",Member,To attend a constituency or community event,2020/08/01,Toronto,Toronto,,,,,,,
T0205302,2020/09/01,2020/10/31,,,,,,,0.0000,1700.0000,0.0000,0,0,0,1700.00
T0205302,2020/09/01,2020/10/31,"Kent, Peter",Member,Secondary Residence,2020/10/01,Ottawa,Ottawa,,,,,,,
T0205302,2020/09/01,2020/10/31,"Kent, Peter",Member,Secondary Residence,2020/09/01,Ottawa,Ottawa,,,,,,,
T0205303,2020/09/21,2020/09/25,,,,,,,368.2600,0.0000,0.0000,1.0000,0,0,368.26
T0205303,2020/09/21,2020/09/25,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/09/21,Toronto,Ottawa,,,,,,,
T0205303,2020/09/21,2020/09/25,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/09/25,Ottawa,Toronto,,,,,,,
T0207011,2020/10/25,2020/10/30,,,,,,,419.3400,0.0000,0.0000,1.0000,0,0,419.34
T0207011,2020/10/25,2020/10/30,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/10/25,Toronto,Ottawa,,,,,,,
T0207011,2020/10/25,2020/10/30,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/10/30,Ottawa,Toronto,,,,,,,
T0207008,2020/11/01,2020/11/30,,,,,,,0.0000,850.0000,0.0000,0,0,0,850.00
T0207008,2020/11/01,2020/11/30,"Kent, Peter",Member,Secondary Residence,2020/11/01,Ottawa,Ottawa,,,,,,,
T0208010,2020/11/29,2020/12/05,,,,,,,419.3400,0.0000,0.0000,1.0000,0,0,419.34
T0208010,2020/11/29,2020/12/05,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/11/29,Toronto,Ottawa,,,,,,,
T0208010,2020/11/29,2020/12/05,"Kent, Peter",Member,To travel to/from constituency and Ottawa,2020/12/05,Ottawa,Toronto,,,,,,,
T0208008,2020/12/01,2020/12/31,,,,,,,0.0000,850.0000,0.0000,0,0,0,850.00
T0208008,2020/12/01,2020/12/31,"Kent, Peter",Member,Secondary Residence,2020/12/01,Ottawa,Ottawa,,,,,,,
