Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.81
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.44
Vidéotron,Internet (COVID19),2020/09/04,39.00
Vidéotron,Internet (COVID19),2020/09/04,39.00
Vidéotron,Internet (COVID19),2020/09/04,39.00
Vidéotron,Internet (COVID19),2020/09/04,39.00
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/05,35.96
Vidéotron,Internet (COVID19),2020/10/22,40.00
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/11/03,35.96
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/11/05,7.96
Vidéotron,Internet (COVID19),2020/11/22,40.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,214.44
Bell,Cable and Internet,2020/11/28,93.95
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/12/02,7.96
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,185.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,18.00
C.R.P.Q.,Advertising,2020/12/09,325.00
Vidéotron,Cable and Internet Fees,2020/12/11,153.08
Comité des résidents Villa Rive-Sud,Advertising,2020/12/18,300.00
Shred-It,Shredding,2020/12/22,86.05
Vidéotron,Internet (COVID19),2020/12/22,40.00
GraVité Média,Advertising,2020/12/26,628.00
Bell,Cable and Internet,2020/12/28,93.95
"Vitrine Créative, La",Photography and Video Services,2020/12/28,224.99
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/12/30,7.96
GraVité Média,Advertising,2020/12/30,628.00
Grand & Toy,Other Consumable Supplies From Stores,2020/12/31,61.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,95.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,13.96
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,185.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,14.80
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
"FM 103,3 LA RADIO ALLUMÉE",Advertising,2021/01/05,750.00
Vidéotron,Cable and Internet Fees,2021/01/08,144.85
MAISON DE LA FAMILLE LEMOYNE,Advertising,2021/01/18,150.00
Comité Action Populaire Lemoyne,Advertising,2021/01/20,500.00
Vidéotron,Internet (COVID19),2021/01/22,40.00
Canada Post – Postes Canada,Courier Services,2021/01/25,6.12
Canada Post – Postes Canada,Courier Services,2021/01/25,7.21
Canada Post – Postes Canada,Courier Services,2021/01/25,8.39
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2021/01/27,7.96
Bell,Cable and Internet,2021/01/28,93.95
CORPORATION FINANCIERE IMMOCREDIT INC.,Office Rental and Related Fees,2021/02/01,2840.09
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.63
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,21.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,185.84
Vidéotron,Cable and Internet Fees,2021/02/05,144.85
Métro Plus Bellemare,Cleaning Products,2021/02/09,15.28
Hellenic Community of Greater Montreal,Advertising,2021/02/15,500.00
La Source,Computer Equipment,2021/02/18,24.99
Ressources ST-Jean-Vianney,Advertising,2021/02/18,500.00
Fondation scolaire de l'Agora,Advertising,2021/02/19,500.00
Shred-It,Shredding,2021/02/22,87.66
Canada Post – Postes Canada,Courier Services,2021/02/23,6.17
Canada Post – Postes Canada,Courier Services,2021/02/23,7.35
Canada Post – Postes Canada,Courier Services,2021/02/23,8.29
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2021/02/23,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2021/02/23,216.11
