Supplier,Description,Date,Total
Canada Post – Postes Canada,Postage and Parcel Post,2020/02/05,279.82
CANADIAN NETWORK BROADCASTING,Advertising,2020/10/01,629.00
Black Press Group Ltd.,Advertising,2020/10/31,610.50
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,5.28
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2020/11/26,247.53
CANADIAN NETWORK BROADCASTING,Advertising,2020/11/27,629.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,340.62
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,66.65
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/12/17,438.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/12/17,1630.00
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/12/21,200.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/12/22,11.28
Meridian OneCap,"Office Rentals, Taxes, Common Area Fees",2020/12/23,214.82
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/12/24,169.00
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2020/12/26,236.82
CKPG-TV,Advertising,2020/12/27,441.00
Vista Radio Ltd,Advertising,2020/12/27,157.50
Vista Radio Ltd,Advertising,2020/12/27,157.50
Black Press Group Ltd.,Advertising,2020/12/31,292.24
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/12/31,37.44
"Prince George Citizen, The",Advertising,2020/12/31,350.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,65.02
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,2.03
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,65.60
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2021/01/01,25.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,340.48
"Majestic Management ""In Trust""","Office Rentals, Taxes, Common Area Fees",2021/01/01,157.50
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/01/06,82.48
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/01/06,121.05
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/01/13,169.00
Shaw cablesystems G.P./Shaw Direct,Cable and Internet Fees,2021/01/26,252.92
Meridian OneCap,Photocopier Rental and Related Costs,2021/01/27,205.56
"Majestic Management ""In Trust""","Office Rentals, Taxes, Common Area Fees",2021/02/01,150.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/02/02,360.48
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/02/02,45.20
Bell Mobility – Bell Mobilité,Long Distance,2021/02/02,1.65
Purolator,Courier Services,2021/02/12,483.82
Meridian OneCap,Photocopier Rental and Related Costs,2021/02/25,205.56
"Majestic Management ""In Trust""","Office Rentals, Taxes, Common Area Fees",2021/02/26,31.50
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2021/02/26,348.00
"Majestic Management ""In Trust""","Office Rentals, Taxes, Common Area Fees",2021/03/01,165.00
CANADIAN SPRINGS,Spring Water,2021/03/18,188.54
BC Livestock Producers Co-operative Association,Advertising,2021/03/22,262.50
Meridian OneCap,Photocopier Rental and Related Costs,2021/03/25,205.56
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,32.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,198.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,25.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,78.48
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,48.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/03/31,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/03/31,2.00
Bell Mobility – Bell Mobilité,Long Distance,2021/03/31,1.80
Grand & Toy,Cleaning products,2021/03/31,39.95
Grand & Toy,"Office Supplies, Stationery and Accessories",2021/03/31,59.97
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,13.56
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2021/03/31,62.25
