Supplier,Description,Date,Total
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,139.81
Data Sciences,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/05/01,88.44
" D&K Computer ","Office Supplies, Stationery and Accessories",2020/11/03,11.98
Dooley's Trucking,Courier Services,2020/11/20,11.50
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/11/23,857.73
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/11/23,12.72
Manuels River Natural Heritage Society,Equipment Rental (non-hospitality related),2020/11/25,16.67
Manuels River Natural Heritage Society,Public Meeting Room Rentals,2020/11/25,110.00
Peyton's Flowers Ltd,Gifts given as a matter of protocol,2020/12/01,75.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/12/03,61.25
Bell Mobility – Bell Mobilité,Long Distance,2020/12/03,0.15
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/12/03,216.25
YellowPages,Advertising,2020/12/06,27.80
Xplornet,Cable and Internet,2020/12/12,196.82
Walmart,Cleaning Products,2020/12/16,19.77
Stingray Radio Inc.,Advertising,2020/12/27,200.00
Stingray Radio Inc.,Advertising,2020/12/27,220.00
Stingray Radio Inc.,Advertising,2020/12/27,225.00
Stingray Radio Inc.,Advertising,2020/12/27,180.00
Zoom,Internet (COVID19),2020/12/27,20.00
Zoom,Licence Renewal,2020/12/27,20.00
FINISHING TOUCHES,Janitorial Services and Maintenance,2020/12/31,180.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/12/31,2.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2021/01/01,41.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2021/01/01,236.25
Fido,Internet (COVID19),2021/01/02,60.00
Stingray Radio Inc.,Advertising,2021/01/03,220.00
Stingray Radio Inc.,Advertising,2021/01/03,200.00
Stingray Radio Inc.,Advertising,2021/01/03,225.00
Stingray Radio Inc.,Advertising,2021/01/03,180.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/01/04,143.18
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/01/05,121.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/01/05,82.48
Milltown-Head Bay d'Espoir Rec Committee,Advertising,2021/01/05,25.00
Yellow Pages Digital & Media Solutions Limited,Advertising,2021/01/06,28.48
Rogers,Cable and Internet Fees,2021/01/08,186.53
Rogers,Cable and Internet Fees,2021/01/08,210.41
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/01/11,169.00
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2021/01/11,121.05
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2021/01/11,56.24
Xplornet,Cable and Internet,2021/01/12,22.98
TOWN OF GRAND FALLS-WINDSOR,"Office Rentals, Taxes, Common Area Fees",2021/01/13,1312.35
Apple Canada Inc.,Repair of Telecommunication Equipment,2021/01/14,169.00
De Lage Landen Financial Services Canada Inc.,Photocopier Rental and Related Costs,2021/01/16,527.21
CENTRAL OFFICE EQUIPMENT,Toner,2021/01/18,172.82
Dicks & Company Basics,"Office Supplies, Stationery and Accessories",2021/01/20,74.98
Canada Post – Postes Canada,Courier Services,2021/01/25,31.45
Canada Post – Postes Canada,Courier Services,2021/01/25,17.15
Canada Post – Postes Canada,Courier Services,2021/01/25,27.39
EXPLOITS REGIONAL CHAMBER OF COMMERCE,Advertising,2021/01/25,365.00
MORGAN PRINTING,Advertising,2021/01/26,250.00
MORGAN PRINTING,Advertising,2021/01/27,200.00
"Zoom ",Licence Renewal,2021/01/27,20.00
CENTRAL OFFICE EQUIPMENT,"Office Supplies, Stationery and Accessories",2021/01/28,69.20
CENTRAL OFFICE EQUIPMENT,"Office Supplies, Stationery and Accessories",2021/01/28,80.56
FINISHING TOUCHES,Janitorial Services and Maintenance,2021/01/31,180.00
"Gander Flyer, The",Advertising,2021/02/01,1000.00
Horwood's Limited,Office Rental and Related Fees,2021/02/01,1600.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2021/02/01,144.63
